                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    443,                  1.232,                 6.8241,                0.21989,                0.89012,                 1.1404,                0.83173,                0.72388,                0.82446,                0.54054,                0.59646,                0.28495,                0.25684,                0.09136,                 1.1277,                 6.0306,                0.02128,                0.70424,                 1.0576,               0.002707,               0.002707,               0.002707
                    444,                 1.2328,                 6.8181,                0.21975,                0.88902,                  1.139,                  0.828,                0.72582,                0.82439,                0.54049,                0.59881,                0.28498,                0.25737,                0.09171,                 1.1283,                 6.0298,                 0.0211,                0.70374,                 1.0576,              0.0026905,              0.0026905,              0.0026905
                    445,                 1.2297,                 6.8029,                0.21935,                0.88691,                 1.1384,                0.83035,                0.72435,                0.82455,                0.54009,                0.59536,                0.28727,                0.25898,                 0.0919,                 1.1283,                 6.0274,                0.02106,                0.70341,                 1.0576,               0.002674,               0.002674,               0.002674
                    446,                 1.2326,                 6.8113,                0.21829,                0.88714,                  1.137,                 0.8319,                0.72474,                0.82526,                0.54032,                 0.5946,                0.28888,                0.25963,                0.09216,                 1.1282,                  6.027,                0.02112,                0.70385,                 1.0571,              0.0026575,              0.0026575,              0.0026575
                    447,                 1.2296,                 6.7923,                0.21879,                0.88542,                 1.1384,                0.83118,                0.72664,                0.82564,                0.54002,                0.59663,                0.28736,                  0.259,                0.09165,                  1.128,                 6.0269,                0.02102,                0.70451,                  1.057,               0.002641,               0.002641,               0.002641
                    448,                   1.23,                 6.8121,                0.21837,                0.88799,                 1.1378,                0.83122,                0.72626,                0.82482,                0.54033,                0.59182,                0.28821,                0.25791,                0.09131,                 1.1275,                 6.0285,                0.02082,                0.70466,                 1.0566,              0.0026245,              0.0026245,              0.0026245
                    449,                 1.2349,                  6.811,                0.21865,                0.88665,                 1.1395,                0.83267,                 0.7255,                 0.8252,                0.54008,                0.59488,                0.28658,                0.25782,                0.09162,                 1.1272,                 6.0268,                0.02065,                0.70485,                 1.0562,               0.002608,               0.002608,               0.002608
                    450,                 1.2297,                 6.7892,                0.21982,                 0.8859,                 1.1381,                0.83128,                0.72483,                0.82497,                0.54017,                0.59311,                0.28754,                0.25815,                0.09197,                  1.127,                 6.0267,                 0.0205,                0.70453,                 1.0562,              0.0025915,              0.0025915,              0.0025915
                    451,                  1.229,                 6.7904,                0.21769,                  0.884,                  1.136,                0.83295,                0.72188,                0.82483,                0.54059,                0.59952,                 0.2885,                 0.2598,                0.09221,                 1.1265,                 6.0252,                0.02044,                 0.7044,                  1.056,               0.002575,               0.002575,               0.002575
                    452,                 1.2284,                 6.7918,                0.21756,                0.88545,                 1.1389,                0.83031,                0.72407,                0.82443,                0.54082,                0.60056,                0.28707,                   0.26,                0.09243,                 1.1263,                 6.0229,                0.02044,                0.70418,                 1.0559,              0.0025585,              0.0025585,              0.0025585
                    453,                  1.231,                 6.7999,                 0.2192,                0.88621,                 1.1379,                0.82919,                0.72483,                0.82487,                0.54109,                 0.5978,                0.28724,                0.25932,                0.09235,                 1.1265,                 6.0235,                0.02045,                0.70448,                  1.056,               0.002542,               0.002542,               0.002542
                    454,                 1.2299,                 6.7896,                0.21874,                0.88327,                 1.1381,                0.82748,                0.72512,                0.82467,                0.54132,                0.59867,                0.28686,                0.25878,                0.09243,                 1.1263,                 6.0239,                0.02038,                 0.7045,                  1.056,              0.0025255,              0.0025255,              0.0025255
                    455,                 1.2296,                 6.7994,                0.21913,                0.88608,                 1.1381,                0.82721,                0.72559,                0.82494,                0.54178,                  0.596,                0.28774,                0.25938,                0.09227,                 1.1258,                 6.0229,                0.02031,                0.70434,                 1.0557,               0.002509,               0.002509,               0.002509
                    456,                 1.2239,                 6.7778,                0.21831,                0.88348,                 1.1368,                0.82555,                 0.7255,                0.82437,                0.54171,                 0.5994,                0.28755,                0.26052,                0.09253,                 1.1253,                 6.0227,                0.02033,                0.70469,                 1.0554,              0.0024925,              0.0024925,              0.0024925
                    457,                 1.2289,                 6.7936,                0.21819,                0.88453,                 1.1375,                0.82636,                0.72597,                0.82483,                0.54174,                0.59729,                0.28791,                0.26079,                0.09268,                 1.1253,                 6.0222,                0.02026,                0.70466,                 1.0556,               0.002476,               0.002476,               0.002476
                    458,                 1.2266,                 6.7787,                0.21773,                0.88191,                 1.1365,                0.82649,                0.72674,                0.82428,                0.54168,                0.59741,                0.28734,                0.25998,                0.09257,                 1.1257,                  6.021,                0.02019,                0.70479,                 1.0557,              0.0024595,              0.0024595,              0.0024595
                    459,                 1.2256,                 6.7717,                 0.2169,                0.88081,                 1.1349,                0.82005,                0.72965,                0.82435,                0.54253,                0.59757,                0.28753,                0.25972,                0.09264,                 1.1259,                 6.0185,                 0.0201,                0.70452,                 1.0557,               0.002443,               0.002443,               0.002443
                    460,                 1.2269,                 6.7847,                0.21853,                 0.8833,                 1.1362,                0.82167,                0.72921,                0.82464,                0.54211,                0.59493,                0.28887,                0.26059,                0.09255,                 1.1258,                  6.018,                0.02008,                0.70374,                 1.0555,              0.0024265,              0.0024265,              0.0024265
                    461,                 1.2262,                 6.7855,                0.21713,                0.88238,                  1.135,                0.82274,                0.72898,                0.82451,                0.54197,                0.59728,                0.28676,                0.25881,                0.09244,                 1.1259,                 6.0165,                0.02001,                0.70294,                 1.0558,                0.00241,                0.00241,                0.00241
                    462,                 1.2256,                 6.7742,                0.21791,                0.88115,                 1.1358,                0.82509,                0.72902,                0.82462,                0.54208,                0.59993,                 0.2866,                0.26086,                 0.0926,                 1.1253,                 6.0151,                0.01993,                0.70235,                 1.0555,              0.0023935,              0.0023935,              0.0023935
                    463,                 1.2262,                 6.7656,                0.21857,                0.88096,                 1.1361,                0.82394,                0.73059,                0.82496,                 0.5419,                0.60323,                 0.2865,                0.25995,                0.09248,                 1.1249,                 6.0139,                 0.0199,                 0.7021,                 1.0554,               0.002377,               0.002377,               0.002377
                    464,                 1.2265,                 6.7759,                0.21764,                0.88261,                 1.1358,                0.82214,                0.73055,                0.82502,                 0.5422,                0.59976,                0.28841,                0.25979,                0.09239,                 1.1244,                 6.0136,                0.01992,                0.70176,                 1.0551,              0.0023605,              0.0023605,              0.0023605
                    465,                 1.2236,                 6.7573,                0.21637,                0.87836,                  1.135,                0.82486,                0.73064,                0.82601,                  0.543,                0.59429,                 0.2885,                0.25924,                0.09232,                 1.1243,                 6.0139,                0.01986,                0.70203,                 1.0549,               0.002344,               0.002344,               0.002344
                    466,                 1.2245,                 6.7579,                0.21658,                0.87939,                 1.1351,                0.82315,                0.72926,                 0.8252,                0.54253,                0.59308,                0.28916,                0.25995,                0.09236,                 1.1241,                 6.0126,                0.01983,                0.70177,                 1.0547,              0.0023275,              0.0023275,              0.0023275
                    467,                 1.2244,                 6.7602,                0.21797,                0.88067,                 1.1351,                0.82507,                0.72759,                0.82524,                0.54276,                 0.5987,                0.28812,                 0.2606,                0.09252,                 1.1244,                 6.0109,                0.01984,                0.70155,                 1.0548,               0.002311,               0.002311,               0.002311
                    468,                 1.2257,                 6.7599,                0.21711,                0.88078,                 1.1353,                0.82197,                0.72931,                0.82515,                0.54263,                0.59914,                0.28879,                0.25987,                0.09246,                 1.1246,                 6.0079,                0.01984,                0.70179,                 1.0546,              0.0022945,              0.0022945,              0.0022945
                    469,                 1.2228,                 6.7534,                0.21662,                0.87912,                 1.1343,                0.82507,                0.72779,                0.82475,                0.54267,                0.59476,                0.28765,                0.25886,                0.09231,                 1.1249,                 6.0066,                0.01985,                0.70154,                 1.0546,               0.002278,               0.002278,               0.002278
                    470,                 1.2194,                 6.7457,                0.21664,                0.87711,                 1.1325,                0.82522,                0.72942,                0.82494,                0.54279,                0.59649,                0.28917,                 0.2603,                 0.0929,                 1.1253,                 6.0063,                0.01985,                0.70099,                 1.0545,              0.0022615,              0.0022615,              0.0022615
                    471,                 1.2221,                 6.7446,                 0.2161,                0.87641,                 1.1341,                0.82845,                0.72722,                0.82522,                0.54253,                0.60072,                0.28841,                0.25992,                0.09316,                 1.1248,                 6.0063,                0.01983,                0.70081,                 1.0541,               0.002245,               0.002245,               0.002245
                    472,                 1.2236,                 6.7466,                0.21589,                0.87807,                 1.1344,                0.82859,                0.72702,                0.82471,                0.54265,                0.60016,                0.28917,                0.26002,                0.09297,                 1.1249,                 6.0072,                0.01974,                0.70116,                 1.0543,              0.0022285,              0.0022285,              0.0022285
                    473,                 1.2191,                 6.7346,                0.21676,                0.87511,                 1.1324,                0.82798,                0.72712,                0.82505,                0.54284,                0.59598,                0.29012,                 0.2607,                0.09289,                 1.1243,                 6.0052,                0.01957,                 0.7011,                 1.0541,               0.002212,               0.002212,               0.002212
                    474,                 1.2235,                 6.7554,                0.21555,                0.87835,                 1.1343,                0.82493,                0.72893,                0.82477,                0.54317,                 0.5951,                0.29174,                 0.2612,                0.09316,                 1.1244,                 6.0041,                0.01959,                0.70097,                  1.054,              0.0021955,              0.0021955,              0.0021955
                    475,                 1.2195,                 6.7513,                0.21601,                0.87516,                 1.1312,                0.82531,                 0.7295,                0.82507,                0.54307,                0.59239,                0.29279,                0.26155,                0.09309,                 1.1242,                 6.0034,                0.01951,                0.70106,                 1.0536,               0.002179,               0.002179,               0.002179
                    476,                 1.2185,                 6.7398,                0.21661,                0.87633,                 1.1328,                0.82432,                0.73093,                0.82575,                0.54309,                0.59787,                0.29241,                0.26273,                0.09351,                  1.124,                 6.0023,                0.01946,                0.70138,                 1.0536,              0.0021625,              0.0021625,              0.0021625
                    477,                 1.2184,                 6.7352,                0.21651,                0.87422,                 1.1309,                0.82185,                0.73248,                0.82579,                0.54322,                0.59767,                0.29203,                0.26205,                0.09331,                 1.1236,                 6.0001,                0.01946,                0.70121,                 1.0534,               0.002146,               0.002146,               0.002146
                    478,                 1.2207,                  6.728,                0.21632,                0.87492,                 1.1341,                0.82291,                 0.7314,                0.82657,                0.54379,                0.59979,                0.29203,                0.26269,                0.09358,                 1.1232,                 5.9986,                0.01946,                 0.7009,                 1.0533,              0.0021295,              0.0021295,              0.0021295
                    479,                 1.2186,                  6.725,                0.21689,                0.87352,                 1.1321,                0.82079,                0.73331,                0.82615,                0.54384,                0.59693,                0.29184,                0.26253,                0.09368,                 1.1229,                 5.9984,                0.01941,                0.70072,                  1.053,               0.002113,               0.002113,               0.002113
                    480,                 1.2201,                 6.7263,                 0.2143,                0.87287,                 1.1321,                0.81785,                0.73607,                0.82649,                0.54398,                0.59877,                0.29079,                0.26279,                0.09367,                 1.1228,                 5.9988,                0.01946,                0.70076,                 1.0528,              0.0020965,              0.0020965,              0.0020965
                    481,                 1.2163,                 6.7196,                0.21599,                0.87432,                 1.1303,                0.82041,                0.73112,                0.82594,                0.54403,                0.60014,                0.29048,                0.26292,                 0.0939,                 1.1226,                 5.9994,                0.01946,                 0.7006,                 1.0527,                0.00208,                0.00208,                0.00208
                    482,                 1.2178,                  6.726,                0.21575,                0.87122,                 1.1307,                0.82479,                0.72769,                0.82658,                0.54444,                0.60117,                0.29127,                0.26417,                0.09414,                 1.1227,                 5.9979,                 0.0194,                0.70024,                 1.0529,              0.0020635,              0.0020635,              0.0020635
                    483,                 1.2201,                 6.7076,                0.21393,                0.86973,                 1.1324,                 0.8198,                 0.7323,                0.82686,                0.54395,                0.60033,                0.29201,                0.26456,                0.09396,                 1.1226,                 5.9981,                0.01935,                0.69989,                 1.0529,               0.002047,               0.002047,               0.002047
                    484,                 1.2185,                 6.6959,                 0.2146,                 0.8718,                 1.1308,                 0.8212,                0.73159,                0.82662,                0.54373,                  0.598,                 0.2923,                0.26487,                0.09452,                 1.1222,                 5.9982,                0.01926,                 0.6995,                 1.0529,              0.0020305,              0.0020305,              0.0020305
                    485,                 1.2181,                 6.7133,                0.21341,                0.87165,                 1.1297,                0.82351,                 0.7311,                0.82741,                0.54385,                0.59959,                0.29211,                0.26502,                0.09464,                 1.1218,                 5.9969,                0.01924,                 0.6995,                 1.0527,               0.002014,               0.002014,               0.002014
                    486,                 1.2145,                 6.6967,                 0.2146,                0.87026,                 1.1312,                 0.8233,                 0.7315,                0.82745,                0.54385,                0.59562,                0.29279,                0.26426,                0.09466,                 1.1217,                 5.9953,                0.01926,                0.69941,                 1.0527,              0.0019975,              0.0019975,              0.0019975
                    487,                 1.2186,                 6.7157,                0.21486,                0.87071,                 1.1322,                0.82166,                0.73283,                0.82794,                0.54403,                0.59355,                0.29308,                0.26477,                0.09485,                 1.1219,                 5.9944,                 0.0192,                0.69879,                 1.0529,               0.001981,               0.001981,               0.001981
                    488,                 1.2161,                 6.7025,                0.21446,                0.87012,                 1.1313,                0.82105,                0.73503,                0.82786,                 0.5439,                0.59509,                0.29327,                0.26569,                0.09444,                 1.1217,                 5.9948,                0.01915,                0.69862,                 1.0531,              0.0019645,              0.0019645,              0.0019645
                    489,                 1.2164,                 6.7024,                 0.2143,                0.86914,                  1.131,                0.82094,                0.73474,                0.82758,                0.54373,                0.59392,                0.29212,                0.26435,                0.09453,                 1.1224,                 5.9957,                0.01911,                0.69808,                 1.0536,               0.001948,               0.001948,               0.001948
                    490,                 1.2166,                 6.7091,                0.21455,                 0.8679,                 1.1305,                0.82215,                0.73397,                 0.8276,                0.54399,                0.59433,                0.29136,                0.26332,                0.09441,                  1.122,                 5.9966,                0.01903,                0.69775,                 1.0536,              0.0019315,              0.0019315,              0.0019315
                    491,                 1.2149,                 6.6978,                0.21368,                0.86693,                 1.1292,                0.82487,                0.73293,                0.82803,                0.54442,                0.59652,                0.29231,                0.26409,                0.09447,                 1.1218,                 5.9964,                0.01892,                0.69784,                 1.0531,               0.001915,               0.001915,               0.001915
                    492,                  1.214,                 6.6938,                0.21411,                0.86669,                 1.1292,                0.82415,                0.73312,                0.82769,                 0.5444,                0.59444,                 0.2926,                0.26403,                0.09463,                 1.1216,                 5.9953,                0.01873,                0.69777,                 1.0528,              0.0018985,              0.0018985,              0.0018985
                    493,                 1.2119,                 6.6914,                0.21468,                0.86784,                 1.1298,                0.82124,                0.73693,                0.82811,                0.54447,                0.59373,                0.29259,                0.26421,                0.09503,                 1.1217,                  5.994,                0.01868,                0.69788,                 1.0527,               0.001882,               0.001882,               0.001882
                    494,                   1.21,                 6.6802,                0.21412,                0.86473,                 1.1288,                0.82464,                0.73411,                0.82826,                0.54505,                0.59345,                0.29308,                0.26433,                  0.095,                 1.1219,                 5.9905,                0.01858,                 0.6977,                 1.0527,              0.0018655,              0.0018655,              0.0018655
                    495,                 1.2127,                  6.666,                0.21315,                0.86379,                 1.1289,                0.82304,                0.73493,                0.82784,                0.54545,                0.59213,                0.29412,                0.26558,                0.09516,                 1.1214,                 5.9891,                0.01847,                0.69726,                 1.0525,               0.001849,               0.001849,               0.001849
                    496,                 1.2096,                 6.6752,                0.21373,                0.86479,                 1.1276,                0.82404,                0.73417,                0.82844,                0.54508,                0.59271,                 0.2926,                0.26467,                0.09495,                 1.1214,                 5.9873,                 0.0184,                0.69664,                 1.0522,              0.0018325,              0.0018325,              0.0018325
                    497,                 1.2132,                 6.6708,                 0.2133,                0.86555,                 1.1285,                0.82744,                0.73259,                0.82832,                0.54518,                0.59505,                0.29279,                0.26484,                0.09506,                 1.1217,                  5.985,                0.01835,                0.69699,                 1.0523,               0.001816,               0.001816,               0.001816
                    498,                 1.2142,                 6.6674,                0.21304,                0.86376,                 1.1293,                0.82726,                0.73274,                0.82833,                 0.5451,                0.59583,                0.29403,                0.26705,                0.09542,                 1.1216,                  5.984,                0.01828,                0.69651,                 1.0521,              0.0017995,              0.0017995,              0.0017995
                    499,                 1.2097,                 6.6654,                0.21348,                0.86315,                  1.129,                0.82716,                0.73115,                0.82787,                0.54543,                0.58921,                0.29403,                0.26592,                0.09544,                 1.1213,                 5.9836,                 0.0182,                0.69666,                 1.0519,               0.001783,               0.001783,               0.001783
                    500,                 1.2103,                 6.6688,                0.21363,                0.86313,                 1.1277,                0.82734,                0.73131,                0.82837,                0.54568,                 0.5904,                0.29327,                0.26604,                0.09559,                 1.1211,                 5.9799,                0.01826,                0.69698,                 1.0519,              0.0017665,              0.0017665,              0.0017665
                    501,                 1.2086,                 6.6597,                0.21245,                0.85993,                 1.1266,                0.82659,                 0.7334,                0.82867,                0.54561,                0.59288,                0.29336,                0.26632,                0.09559,                 1.1217,                 5.9798,                0.01814,                0.69716,                 1.0523,                0.00175,                0.00175,                0.00175
                    502,                 1.2094,                 6.6591,                0.21138,                0.86172,                 1.1263,                0.82618,                0.73264,                0.82889,                0.54581,                0.59519,                 0.2945,                0.26789,                0.09579,                 1.1218,                 5.9781,                0.01806,                0.69735,                 1.0522,              0.0017335,              0.0017335,              0.0017335
                    503,                  1.207,                  6.646,                0.21266,                 0.8591,                 1.1269,                0.82603,                0.73188,                0.82814,                0.54572,                0.59378,                 0.2946,                 0.2675,                0.09581,                 1.1215,                 5.9762,                0.01795,                0.69722,                 1.0521,               0.001717,               0.001717,               0.001717
                    504,                 1.2061,                 6.6389,                0.21134,                0.85693,                 1.1251,                0.82638,                0.73214,                0.82802,                0.54557,                0.59258,                0.29355,                0.26642,                0.09582,                 1.1212,                 5.9749,                0.01784,                0.69719,                 1.0519,              0.0017005,              0.0017005,              0.0017005
                    505,                 1.2078,                  6.651,                0.21255,                0.85805,                 1.1261,                0.82705,                0.73192,                0.82792,                0.54591,                0.59219,                0.29489,                0.26724,                0.09552,                 1.1212,                 5.9726,                0.01772,                0.69687,                 1.0517,               0.001684,               0.001684,               0.001684
                    506,                 1.2057,                 6.6386,                0.21263,                0.85759,                 1.1257,                0.82807,                0.73307,                0.82841,                0.54591,                0.59566,                 0.2945,                0.26731,                0.09573,                  1.121,                 5.9709,                0.01768,                 0.6969,                 1.0512,              0.0016675,              0.0016675,              0.0016675
                    507,                 1.2043,                 6.6349,                0.21177,                0.85315,                 1.1243,                0.82534,                0.73453,                0.82839,                0.54576,                 0.5903,                0.29547,                0.26686,                0.09566,                 1.1208,                 5.9694,                0.01756,                 0.6968,                 1.0508,               0.001651,               0.001651,               0.001651
                    508,                 1.2062,                 6.6296,                0.21166,                0.85652,                 1.1255,                0.82622,                0.73269,                0.82793,                0.54562,                 0.5984,                 0.2946,                0.26714,                0.09575,                 1.1209,                 5.9691,                0.01753,                0.69696,                 1.0506,              0.0016345,              0.0016345,              0.0016345
                    509,                 1.2059,                  6.631,                0.21277,                0.85592,                 1.1263,                0.82476,                0.73417,                0.82836,                0.54615,                0.59578,                0.29508,                0.26705,                0.09579,                 1.1204,                 5.9692,                0.01753,                0.69642,                   1.05,               0.001618,               0.001618,               0.001618
                    510,                 1.2037,                 6.6323,                0.21101,                0.85399,                 1.1248,                0.82387,                0.73467,                0.82861,                0.54649,                0.59167,                0.29479,                0.26621,                0.09582,                 1.1207,                 5.9685,                0.01751,                0.69627,                 1.0502,              0.0016015,              0.0016015,              0.0016015
                    511,                 1.2051,                 6.6373,                0.21012,                0.85577,                  1.124,                0.82325,                0.73597,                0.82831,                 0.5464,                0.59326,                0.29479,                0.26702,                 0.0962,                 1.1208,                 5.9682,                0.01745,                0.69648,                   1.05,               0.001585,               0.001585,               0.001585
                    512,                 1.2019,                 6.6189,                0.21182,                0.85409,                  1.124,                0.82534,                0.73559,                0.82913,                0.54659,                0.58911,                0.29469,                0.26574,                0.09626,                 1.1208,                 5.9676,                0.01739,                0.69607,                 1.0502,              0.0015685,              0.0015685,              0.0015685
                    513,                 1.2063,                 6.6198,                0.20974,                0.85298,                  1.124,                0.82633,                0.73462,                0.82893,                0.54674,                0.58872,                 0.2945,                 0.2659,                 0.0961,                 1.1209,                 5.9689,                0.01735,                 0.6957,                 1.0501,               0.001552,               0.001552,               0.001552
                    514,                 1.2015,                  6.613,                0.21123,                 0.8513,                 1.1234,                0.83238,                0.73045,                 0.8287,                0.54684,                0.58911,                 0.2947,                0.26568,                0.09612,                 1.1207,                 5.9691,                0.01732,                0.69561,                 1.0501,              0.0015355,              0.0015355,              0.0015355
                    515,                 1.2012,                 6.5925,                0.21099,                 0.8494,                 1.1241,                0.83166,                0.73121,                0.82908,                0.54706,                0.59027,                 0.2946,                0.26646,                0.09643,                 1.1205,                 5.9684,                 0.0173,                0.69537,                   1.05,               0.001519,               0.001519,               0.001519
                    516,                 1.2002,                 6.5963,                 0.2101,                0.85197,                 1.1235,                0.82807,                0.73354,                0.82896,                0.54698,                0.59121,                0.29451,                0.26531,                0.09646,                 1.1203,                 5.9654,                0.01724,                0.69486,                 1.0501,              0.0015025,              0.0015025,              0.0015025
                    517,                 1.1995,                 6.6057,                0.21172,                0.85057,                 1.1218,                0.83004,                0.73261,                  0.829,                0.54714,                  0.589,                0.29403,                0.26517,                0.09647,                 1.1199,                 5.9624,                0.01717,                0.69431,                 1.0498,               0.001486,               0.001486,               0.001486
                    518,                 1.1995,                 6.5986,                  0.211,                0.85096,                 1.1227,                0.83027,                0.73131,                0.82879,                  0.547,                0.59223,                0.29354,                0.26442,                0.09634,                 1.1196,                 5.9595,                0.01713,                0.69412,                 1.0497,              0.0014695,              0.0014695,              0.0014695
                    519,                 1.1996,                 6.6023,                0.21007,                0.85059,                 1.1228,                 0.8282,                0.73293,                0.82876,                 0.5467,                0.58981,                0.29432,                0.26495,                0.09665,                  1.119,                 5.9578,                0.01708,                0.69413,                 1.0495,               0.001453,               0.001453,               0.001453
                    520,                 1.2008,                 6.5883,                0.21112,                0.84921,                 1.1231,                0.82925,                0.73207,                0.82831,                0.54659,                0.59014,                0.29431,                0.26538,                0.09691,                 1.1185,                 5.9563,                0.01709,                0.69372,                 1.0491,              0.0014365,              0.0014365,              0.0014365
                    521,                 1.1987,                 6.5982,                0.20974,                 0.8508,                  1.123,                0.82973,                0.73083,                0.82829,                0.54691,                0.58868,                0.29431,                0.26551,                0.09682,                 1.1186,                  5.954,                0.01705,                0.69355,                 1.0491,                0.00142,                0.00142,                0.00142
                    522,                 1.1956,                 6.5844,                0.21014,                0.84934,                  1.122,                0.82779,                0.73216,                0.82866,                0.54711,                0.59095,                0.29172,                0.26537,                0.09674,                  1.119,                 5.9535,                0.01705,                0.69363,                 1.0493,              0.0014035,              0.0014035,              0.0014035
                    523,                 1.1975,                 6.5869,                0.20941,                0.84733,                 1.1222,                 0.8269,                0.73426,                0.82859,                0.54701,                  0.588,                0.29279,                0.26461,                0.09669,                 1.1193,                  5.952,                0.01695,                0.69382,                 1.0494,               0.001387,               0.001387,               0.001387
                    524,                 1.1984,                 6.5963,                0.20859,                0.84724,                   1.12,                0.82572,                0.73601,                0.82828,                0.54641,                0.59134,                0.29327,                0.26554,                0.09676,                 1.1194,                 5.9516,                0.01688,                0.69445,                 1.0495,              0.0013705,              0.0013705,              0.0013705
                    525,                 1.1923,                 6.5766,                0.20954,                0.84459,                 1.1196,                0.82591,                0.73563,                0.82896,                0.54689,                0.59206,                0.29317,                0.26439,                0.09684,                 1.1192,                  5.949,                0.01683,                0.69387,                 1.0494,               0.001354,               0.001354,               0.001354
                    526,                 1.1943,                 6.5715,                0.20887,                0.84453,                 1.1215,                0.82528,                0.73778,                0.82833,                0.54653,                0.59064,                0.29258,                0.26363,                0.09679,                  1.119,                 5.9484,                0.01675,                0.69389,                 1.0494,              0.0013375,              0.0013375,              0.0013375
                    527,                 1.1942,                  6.557,                0.20957,                0.84323,                 1.1225,                0.82465,                0.73639,                0.82883,                0.54632,                0.59024,                0.29317,                 0.2633,                0.09647,                 1.1195,                 5.9479,                0.01669,                0.69402,                 1.0497,               0.001321,               0.001321,               0.001321
                    528,                 1.1941,                 6.5614,                0.20821,                0.84436,                 1.1201,                0.82645,                0.73559,                0.82906,                0.54673,                0.58865,                0.29412,                0.26389,                0.09638,                 1.1192,                 5.9477,                 0.0166,                0.69421,                 1.0497,              0.0013045,              0.0013045,              0.0013045
